Text,Intent
زمان حرکت قطارها چه هستند,transport_query
مسیررسیدن به موقعیت گوشی من در ساعت دوازده ظهر دیروز را نشان بده,transport_query
مسیر لطفا,transport_query
نقشه را نشان بده,transport_query
قطار بعدی به تهران کی است,transport_query
قطار بعدی کی به سمت تهران راه می افتد,transport_query
قطار بعدی به تهران کی می رسد,transport_query
می‌تونی ساعت قطار ی که از بندرعباس به میناب می‌ره رو بهم بگی,transport_query
قطارهایی رو که بعد از دو بعد از ظهر شنبه به تهران می رن رو نشون بده,transport_query
اولین قطارها به راه آهن تهران در آخر هفته و تعطیلات را جستجو کن,transport_query
قطار کی به ایستگاه ساری می رسد,transport_query
قطار رجا ساعت چند به تهران می رسد,transport_query
مبلغ رزرو بلیط قطار چقدر است,transport_query
لطفا با کارت بانکی ام یک بلیط برای قطار شماره هفتاد و سه رزرو کن,transport_query
می خواهم زمان قطار چهار را بدانم,transport_query
زمان قطار را به من بگو تمرکز بصری,transport_query
آیا امروز قطار تو مشهد دیر میاد,transport_query
امروز بعد از ظهر قطاری به ساری می آید,transport_query
هی قطار چهار چه ساعتی از ایستگاه می ره بیرون,transport_query
هی olly چه ساعتی قطار چهار ایستگاه را ترک می‌کند,transport_query
اوهوی اُلی ساعت چند می تونم نزدیک ترین قطار به خودم رو سوار شم,transport_query
آهای گوگل چه ساعتی می‌تونم نزدیکترین قطار به خودم رو بگیرم,transport_query
سلام قطار بعدی چه ساعتی حرکت می‌کند,transport_query
الهه چقدر طول می کشد تا قطار به نکا برسد,transport_query
با قطار تا اصفهان تقریبا چقدر طول می کشد,transport_query
حساب کن اگر با قطار به تبریز بروم چقدر طول می کشد,transport_query
لطفا به g. p. s. دسترسی داشته باش تا من را راهنمایی کنی,transport_query
مسیرهای خیابان کاج را لازم دارم,transport_query
هفته بعد ارزان ترین بلیط دو طرفه برای یک سفر سه روزه به ایران چیست,transport_query
کوتاه ترین مسیر به محل مورد نیاز را پیدا کن,transport_query
به من بگو امروز باید برای رد شدن از شهر قطار بگیرم یا اتوبوس,transport_query
بهترین زمان مسافرت به کانادا چه زمانی است و از کدام فرودگاه,transport_query
مسیر رانندگی از جمهوری به آزادی را به من بده,transport_query
سریعترین مسیررفتن به ایران با قایق کدام است,transport_query
چطور به جایی برسم,transport_query
برای گرفتن بلیط چطور بروم ایستگاه قطار,transport_query
ترافیک راه برگشتم به خانه در ساعت پنج چطور است,transport_query
قطار بعدی از ساری به نکا کی است,transport_query
برنامه حرکت قطارهای محلی به نکا را به من بده,transport_query
قطار های خرم آباد چه ساعتی راه می افتند,transport_query
به من بگو چهارشنبه یا پنج شنبه آینده چه گزینه هایی برای گرفتن قطار نکا دارم,transport_query
مازندران,transport_query
قم,transport_query
برنامه حرکت قطار به تالار وحدت را نشان بده,transport_query
لیست بلیط های قطار موجود از ساری به نکا را به من بده,transport_query
ساعت قطار ده هزار و هشتصد و هشتاد و هفت سه شنبه از تبریز را چک کن,transport_query
زمان قطار را به من بده,transport_query
یک قطار اتصال از ساری به نکا هست و اگه هست چه ساعتی,transport_query
بهترین مسیر به زنجان کدام است,transport_query
اولین مترو به اصفهان کدام است,transport_query
مسیر امروز را به من بگو,transport_query
قطار شهری بعدی کی از اینجا راه می افتد,transport_query
سریع ترین مسیر به میدان آزادی,transport_query
به من بگو قطار چه ساعتی به تهران می رسد,transport_query
چقدر طول می کشد به فرودگاه برسیم,transport_query
رفتن به تئاتر چقدر طول می کشد,transport_query
می‌توانی به من بگویی که قطار چه زمانی به سمت مشهد حرکت می‌کند,transport_query
از اینجا چطور به خانه بروم,transport_query
سریعترین مسیر به کافه رویا چیست,transport_query
برای رفتن به محل ای راهنمایی کن,transport_query
امروز قطار خط اف کی راه می افتد,transport_query
صبح اولین قطار مترو کی می رسد,transport_query
چطور آنلاین یک بلیط قطار بگیرم,transport_query
قیمت بلیط قطار دوطرفه به نکا چند است,transport_query
آیا برنامه زمانی قطار گرمسار سمنان رو داری,transport_query
اولین قطار کی از نکا راه می افتد,transport_query
قطار بعدی به نکا کی راه می افتد,transport_query
جستجوی مسیر,transport_query
مدت زمان رانندگی به قم,transport_query
زمان قطارها از نزدیک من به محل فلان,transport_query
کتابخانه عمومی کجاست,transport_query
چطور بروم مرکز خرید,transport_query
قیمت بلیط قطار به ساری چقدر است,transport_query
زمان حرکت همه قطارها به نکا را لیست کن,transport_query
قطار چه ساعتی به طرف محل راه می افتد,transport_query
من را ببر پل طبیعت,transport_query
مسیر خانه من را نشان بده,transport_query
مسیر لطفا,transport_query
زمان قطار سیر و سفر کی است,transport_query
قطار چه ساعتی به نکا می رسد,transport_query
فروشگاه های نزدیک به من را از روی نقشه پیدا کن,transport_query
الهه مسیر رفتن به خیابان کاج را لازم دارم,transport_query
سریعترین مسیر بدون ترافیک برای رفتن به سر کارم در مرکز شهر کدام است,transport_query
روش های مسافرت برای همان,transport_query
مسیر ها به سرزمین موج‌های آبی,transport_query
قطار بعدی به نکا کی هست,transport_query
بهترین مسیر به ایران چیست,transport_query
